"","TIME_STAMP","WIND_SPEED","WIND_DIR","POWER","DAY","MONTH","YEAR","MIN_TIME","HOUR_TIME","WIND_MOV","SPD_MOV"
"34994","2012-03-11",9.87333333333333,20,899.466666666667,11,3,2012,1380,2300,0.420166666666667,0.018
"35000","2012-03-12",10.285,21,982.233333333333,12,3,2012,0,0,0.196333333333333,-0.023
"35006","2012-03-12",9.765,22,880.316666666667,12,3,2012,60,100,0.128666666666667,0.103
"35012","2012-03-12",8.90333333333333,22,690.883333333333,12,3,2012,120,200,0.413166666666667,0.015
"35018","2012-03-12",8.77333333333333,22,660.983333333333,12,3,2012,180,300,0.311833333333333,-0.019
"35024","2012-03-12",8.51666666666667,23,599,12,3,2012,240,400,0.2875,-0.013
"35030","2012-03-12",7.275,23,397,12,3,2012,300,500,0.320833333333333,-0.052
"35036","2012-03-12",6.83333333333333,23,327.433333333333,12,3,2012,360,600,0.148833333333333,-0.023
"35042","2012-03-12",5.95166666666667,21,202.933333333333,12,3,2012,420,700,0.3225,-0.02
"35048","2012-03-12",5.72,22,186.333333333333,12,3,2012,480,800,0.543,-0.035
"35054","2012-03-12",5.52166666666667,23,186.883333333333,12,3,2012,540,900,1.2355,0.01
"35060","2012-03-12",6.15333333333333,21,306.233333333333,12,3,2012,600,1000,1.015,0.302
"35066","2012-03-12",7.01,21,377.283333333333,12,3,2012,660,1100,0.214666666666667,0.044
"35072","2012-03-12",7.235,21,391.1,12,3,2012,720,1200,0.227166666666667,-0.06
"35078","2012-03-12",7.28833333333333,21,402.833333333333,12,3,2012,780,1300,0.2905,0.006
"35084","2012-03-12",6.57833333333333,20,295,12,3,2012,840,1400,0.328333333333333,0.003
"35090","2012-03-12",6.875,21,325.433333333333,12,3,2012,900,1500,0.3485,0.042
"35096","2012-03-12",6.54666666666667,22,288.75,12,3,2012,960,1600,0.327,-0.003
"35102","2012-03-12",7.59333333333333,22,450.366666666667,12,3,2012,1020,1700,0.275,0.013
"35108","2012-03-12",7.315,22,387.083333333333,12,3,2012,1080,1800,0.125666666666667,-0.033
"35114","2012-03-12",7.27333333333333,22,381.266666666667,12,3,2012,1140,1900,0.304166666666667,0.053
"35120","2012-03-12",6.495,23,275.883333333333,12,3,2012,1200,2000,0.3435,-0.009
"35126","2012-03-12",6.33166666666667,22,247.033333333333,12,3,2012,1260,2100,0.342833333333333,0.002
"35132","2012-03-12",6.41833333333333,21,271.55,12,3,2012,1320,2200,0.299,-0.02
"35138","2012-03-12",6.87833333333333,22,323.55,12,3,2012,1380,2300,0.3035,0.071
"35144","2012-03-13",7.07833333333333,22,358.166666666667,13,3,2012,0,0,0.1935,-0.039
"35150","2012-03-13",7.62333333333333,22,449.316666666667,13,3,2012,60,100,0.389,-0.002
"35156","2012-03-13",7.36833333333333,22,408.6,13,3,2012,120,200,0.2005,-0.004
"35162","2012-03-13",6.675,22,297.916666666667,13,3,2012,180,300,0.333666666666667,-0.005
"35168","2012-03-13",6.085,22,226.683333333333,13,3,2012,240,400,0.2395,0.002
"35174","2012-03-13",6.34666666666667,22,254.966666666667,13,3,2012,300,500,0.374333333333333,0.021
"35180","2012-03-13",5.326,23,184.88,13,3,2012,360,600,1.4991,-0.002
"35185","2012-03-13",3.93,33,52.5333333333333,13,3,2012,420,700,1.14025,-0.027
"35188","2012-03-13",3.695,32,37.5,13,3,2012,480,800,0.502,0.049
"35192","2012-03-13",3.97666666666667,23,53.9333333333333,13,3,2012,660,1100,0.571345233333333,0.006214286
"35198","2012-03-13",5.41333333333333,21,156.283333333333,13,3,2012,720,1200,0.338666666666667,0.14
"35204","2012-03-13",5.14666666666667,20,133.2,13,3,2012,780,1300,0.385166666666667,-0.017
"35210","2012-03-13",5.61,20,172.733333333333,13,3,2012,840,1400,0.2885,0.016
"35216","2012-03-13",6.31166666666667,20,257.316666666667,13,3,2012,900,1500,0.352166666666667,0.016
"35222","2012-03-13",6.63333333333333,20,292.7,13,3,2012,960,1600,0.327833333333333,-0.029
"35228","2012-03-13",6.94833333333333,21,343.1,13,3,2012,1020,1700,0.197666666666667,0.029
"35234","2012-03-13",6.21833333333333,20,249.983333333333,13,3,2012,1080,1800,0.2905,0.001
"35240","2012-03-13",6.30333333333333,21,254.6,13,3,2012,1140,1900,0.284333333333333,0.017
"35246","2012-03-13",6.11833333333333,21,228.3,13,3,2012,1200,2000,0.319166666666667,0.031
"35252","2012-03-13",5.065,22,129.1,13,3,2012,1260,2100,0.268166666666667,-0.041
"35258","2012-03-13",5.63833333333333,23,174.266666666667,13,3,2012,1320,2200,0.198,0.048
"35264","2012-03-13",5.64833333333333,23,180.616666666667,13,3,2012,1380,2300,0.651666666666667,0.029
"35270","2012-03-14",5.52166666666667,24,168.066666666667,14,3,2012,0,0,0.118333333333333,0
"35276","2012-03-14",5.82833333333333,25,201.033333333333,14,3,2012,60,100,0.434833333333333,-0.014
"35282","2012-03-14",6.26833333333333,25,249.55,14,3,2012,120,200,0.4535,-0.032
"35288","2012-03-14",5.26333333333333,25,157.566666666667,14,3,2012,180,300,0.474,-0.027
"35291","2012-03-14",3.43,31,23.8,14,3,2012,290,450,0.611,-0.007222222
"35292","2012-03-14",3.05,31,15.2,14,3,2012,300,500,0.372,-0.038
"35293","2012-03-14",2.86,31,5,14,3,2012,380,620,0.055,-0.002375
"35294","2012-03-14",5.015,24,117.7,14,3,2012,520,840,0.42235715,0.01078571
"35296","2012-03-14",4.99,24,122.533333333333,14,3,2012,540,900,0.552666666666667,-0.01
"35302","2012-03-14",8.16833333333333,25,602.266666666667,14,3,2012,600,1000,0.305333333333333,0.205
"35308","2012-03-14",6.195,24,252.05,14,3,2012,660,1100,0.432833333333333,-0.134
"35314","2012-03-14",6.44333333333333,24,289.4,14,3,2012,720,1200,0.398666666666667,0.066
"35320","2012-03-14",5.615,23,175.116666666667,14,3,2012,780,1300,0.435833333333333,-0.004
"35326","2012-03-14",5.74833333333333,23,194.516666666667,14,3,2012,840,1400,0.4135,0.059
"35332","2012-03-14",5.83333333333333,22,208.4,14,3,2012,900,1500,0.254333333333333,-0.021
"35338","2012-03-14",5.91,22,207.783333333333,14,3,2012,960,1600,0.332,0.045
"35344","2012-03-14",6.19833333333333,21,240.716666666667,14,3,2012,1020,1700,0.269166666666667,-0.006
"35350","2012-03-14",5.89,21,205.466666666667,14,3,2012,1080,1800,0.214333333333333,0.036
"35356","2012-03-14",5.42333333333333,21,150.983333333333,14,3,2012,1140,1900,0.318833333333333,0.013
"35362","2012-03-14",4.85333333333333,21,104.133333333333,14,3,2012,1200,2000,0.270666666666667,-0.034
"35368","2012-03-14",5,22,118.65,14,3,2012,1260,2100,0.3195,0.043
"35374","2012-03-14",5.58333333333333,23,173.666666666667,14,3,2012,1320,2200,0.4875,0.05
"35380","2012-03-14",5.00666666666667,24,120.716666666667,14,3,2012,1380,2300,0.3785,-0.029
"35386","2012-03-15",4.67666666666667,24,94.4166666666667,15,3,2012,0,0,0.4325,-0.036
"35392","2012-03-15",4.34333333333333,24,72.6166666666667,15,3,2012,60,100,0.3025,0.024
"35398","2012-03-15",3.555,24,33.6333333333333,15,3,2012,120,200,0.598833333333333,-0.037
"35404","2012-03-15",3.72333333333333,24,48.1333333333333,15,3,2012,180,300,0.765,-0.002
"35407","2012-03-15",3.43,31,23.8,15,3,2012,290,450,0.611,-0.007222222
"35408","2012-03-15",3.05,31,15.2,15,3,2012,300,500,0.372,-0.038
"35409","2012-03-15",2.86,31,5,15,3,2012,380,620,0.055,-0.002375
"35410","2012-03-15",5.015,24,117.7,15,3,2012,520,840,0.42235715,0.01078571
"35412","2012-03-15",4.99,24,122.533333333333,15,3,2012,540,900,0.552666666666667,-0.01
"35418","2012-03-15",8.208,25,621.86,15,3,2012,600,1000,0.3244,0.205
"35423","2012-03-15",4.61,21,96.25,15,3,2012,680,1120,0.2811875,-0.1065
"35427","2012-03-15",5.21666666666667,20,145.083333333333,15,3,2012,720,1200,0.767,-0.001
"35433","2012-03-15",5.40166666666667,20,156.733333333333,15,3,2012,780,1300,0.307166666666667,0.007
"35439","2012-03-15",5.43166666666667,19,159.066666666667,15,3,2012,840,1400,0.402166666666667,-0.003
"35445","2012-03-15",5.33833333333333,19,150.266666666667,15,3,2012,900,1500,0.488333333333333,-0.048
"35451","2012-03-15",4.43166666666667,20,84.0666666666667,15,3,2012,960,1600,0.6735,0.02
"35457","2012-03-15",4.39666666666667,18,78.6,15,3,2012,1020,1700,0.615666666666667,0.054
"35463","2012-03-15",4.75666666666667,18,102.333333333333,15,3,2012,1080,1800,0.314,-0.012
"35469","2012-03-15",4.935,19,117.45,15,3,2012,1140,1900,0.228333333333333,-0.033
"35475","2012-03-15",5.01166666666667,20,131.016666666667,15,3,2012,1200,2000,0.470666666666667,0.061
"35481","2012-03-15",3.89166666666667,20,51.8166666666667,15,3,2012,1260,2100,0.447166666666667,0.016
"35487","2012-03-15",3.4225,21,29.225,15,3,2012,1320,2200,0.3255,-0.023
"35491","2012-03-16",3.11,19,15.15,16,3,2012,870,1430,0.277609375,-0.0003958333
"35493","2012-03-16",3.16,20,17.9,16,3,2012,950,1550,0.05385714,0.0007142857
"35494","2012-03-16",3.272,19,24.26,16,3,2012,960,1600,0.3184,0.025
"35499","2012-03-16",3.52166666666667,18,34.1,16,3,2012,1020,1700,0.359833333333333,0.006
"35505","2012-03-16",5.31666666666667,20,151.666666666667,16,3,2012,1080,1800,0.1915,0.057
"35511","2012-03-16",5.495,20,162.716666666667,16,3,2012,1140,1900,0.252166666666667,0.001
"35517","2012-03-16",6.285,19,238.216666666667,16,3,2012,1200,2000,0.188,0.025
"35523","2012-03-16",5.215,20,138.3,16,3,2012,1260,2100,0.2795,-0.059
"35529","2012-03-16",4.33833333333333,20,72.65,16,3,2012,1320,2200,0.290666666666667,-0.067
"35535","2012-03-16",4.67166666666667,22,96.4166666666667,16,3,2012,1380,2300,0.4995,0.03
"35541","2012-03-17",3.2,22,22.025,17,3,2012,0,0,0.60825,-0.032
"35545","2012-03-17",3.16333333333333,23,21.9,17,3,2012,150,230,0.427027776666667,-0.002083333
"35548","2012-03-17",2.9,23,7.65,17,3,2012,180,300,0.5215,-0.07
"35550","2012-03-17",4,31,49.3333333333333,17,3,2012,270,430,0.941958333333333,0.00875
"35553","2012-03-17",3.93666666666667,33,45.7333333333333,17,3,2012,300,500,0.4725,0.023
"35559","2012-03-17",4.27166666666667,32,58.6666666666667,17,3,2012,360,600,0.403333333333333,0.037
"35565","2012-03-17",4.54,31,76.4333333333333,17,3,2012,420,700,0.327666666666667,-0.07
"35571","2012-03-17",2.935,30,15.35,17,3,2012,480,800,0.132,-0.132
"35573","2012-03-17",3.23,22,18.7,17,3,2012,710,1150,0.3733182,0.001863636
"35574","2012-03-17",3.395,22,28.4333333333333,17,3,2012,720,1200,0.697666666666667,0.064
"35580","2012-03-17",3.47333333333333,23,28.3,17,3,2012,810,1330,0.442166666666667,0.00975
"35583","2012-03-17",3.224,21,21.04,17,3,2012,840,1400,0.744,-0.069
"35588","2012-03-17",4.02666666666667,20,55.3333333333333,17,3,2012,900,1500,0.441833333333333,0.0195
"35594","2012-03-17",4.07833333333333,22,61.4,17,3,2012,960,1600,0.490666666666667,-0.011
"35600","2012-03-17",4.38166666666667,21,79.2333333333333,17,3,2012,1020,1700,0.435166666666667,0.018
"35606","2012-03-17",3.63666666666667,19,37.3333333333333,17,3,2012,1080,1800,0.814833333333333,0.028
"35612","2012-03-17",3.86666666666667,19,46.4833333333333,17,3,2012,1140,1900,0.4,-0.006
"35618","2012-03-17",4.48166666666667,19,81.5666666666667,17,3,2012,1200,2000,0.342833333333333,-0.005
"35624","2012-03-17",3.88833333333333,19,45.4833333333333,17,3,2012,1260,2100,0.228833333333333,0.013
"35630","2012-03-17",3.832,19,50.76,17,3,2012,1320,2200,0.2746,0.037
"35635","2012-03-18",3.71333333333333,23,44.9333333333333,18,3,2012,750,1230,0.270160643333333,0.0003855422
"35638","2012-03-18",3.428,23,31.5,18,3,2012,780,1300,0.4218,-0.006
"35643","2012-03-18",3.78333333333333,22,45.0833333333333,18,3,2012,840,1400,0.40575,-0.018
"35649","2012-03-18",4.12666666666667,21,61.9333333333333,18,3,2012,900,1500,0.560166666666667,-0.026
"35655","2012-03-18",4.58666666666667,21,92.2833333333333,18,3,2012,960,1600,0.499666666666667,-0.012
"35661","2012-03-18",5.01166666666667,21,122.683333333333,18,3,2012,1020,1700,0.298666666666667,0.012
"35667","2012-03-18",5.605,21,172.766666666667,18,3,2012,1080,1800,0.334666666666667,0.014
"35673","2012-03-18",6.46833333333333,22,279.35,18,3,2012,1140,1900,0.264833333333333,0.049
"35679","2012-03-18",5.78,22,195.716666666667,18,3,2012,1200,2000,0.214833333333333,-0.031
"35685","2012-03-18",3.99833333333333,22,53.4833333333333,18,3,2012,1260,2100,0.287666666666667,-0.083
"35691","2012-03-18",3.83666666666667,25,47.3833333333333,18,3,2012,1320,2200,0.575833333333333,-0.042
"35697","2012-03-18",3.535,23,33.5833333333333,18,3,2012,1380,2300,0.434833333333333,-0.05
"35703","2012-03-19",3.14,23,20.4,19,3,2012,0,0,0.19,-0.098
"35704","2012-03-19",3.464,22,31.02,19,3,2012,70,110,0.483114286,-0.006
"35709","2012-03-19",3.125,23,21.9,19,3,2012,120,200,0.8525,-0.022
"35711","2012-03-19",3.45333333333333,23,29.5,19,3,2012,180,300,0.638666666666667,0.0164
"35717","2012-03-19",3.47333333333333,30,20.6333333333333,19,3,2012,390,630,0.776541666666667,-0.0003125
"35720","2012-03-19",3.65,35,33.5,19,3,2012,420,700,0.785,0.005
"35726","2012-03-19",2.8,34,7.9,19,3,2012,480,800,0.6765,-0.028
"35728","2012-03-19",3.33333333333333,23,27.0666666666667,19,3,2012,660,1100,0.241635416666667,0.0005625
"35734","2012-03-19",3.77666666666667,23,46,19,3,2012,720,1200,0.3305,0.024
"35740","2012-03-19",4.09,21,60.7333333333333,19,3,2012,780,1300,0.401166666666667,0.052
"35746","2012-03-19",4.08666666666667,22,61.2166666666667,19,3,2012,840,1400,0.439333333333333,-0.02
"35752","2012-03-19",4.90666666666667,21,117.666666666667,19,3,2012,900,1500,0.263333333333333,-0.018
"35758","2012-03-19",6.35333333333333,21,267.016666666667,19,3,2012,960,1600,0.230666666666667,0.035
"35764","2012-03-19",6.645,20,305.866666666667,19,3,2012,1020,1700,0.233166666666667,0.022
"35770","2012-03-19",5.845,20,198.95,19,3,2012,1080,1800,0.340666666666667,0.051
"35776","2012-03-19",3.81,21,49.2,19,3,2012,1140,1900,0.6335,-0.046
"35780","2012-03-20",2.6,32,3.5,20,3,2012,240,400,0.223,-0.052
"35781","2012-03-20",3.545,31,23.475,20,3,2012,380,620,0.3348571425,0.006785714
"35785","2012-03-20",3.645,32,22.6,20,3,2012,420,700,0.6455,-0.032
"35789","2012-03-20",3.8175,21,47.125,20,3,2012,800,1320,0.283914275,-0.001057143
"35793","2012-03-20",3.53,20,34.5333333333333,20,3,2012,840,1400,0.266666666666667,-0.042
"35799","2012-03-20",2.72,20,7,20,3,2012,900,1500,0.104,-0.03
"35800","2012-03-20",3.425,35,23.225,20,3,2012,1150,1910,0.87055,0.0042
"35804","2012-03-20",2.84666666666667,35,11.2166666666667,20,3,2012,1320,2200,0.876880951666667,-0.002571429
"35810","2012-03-20",2.75,35,6.9,20,3,2012,1380,2300,2.22,-0.047
"35812","2012-03-21",3.03,6,8.4,21,3,2012,110,150,0.668875,0.00325
"35813","2012-03-21",3.61833333333333,3,35.15,21,3,2012,120,200,7.75033333333333,0.054
"35819","2012-03-21",3.23,27,18,21,3,2012,180,300,2.368666675,0.017
"35823","2012-03-21",3.77166666666667,35,37.0166666666667,21,3,2012,240,400,0.416666666666667,0.022
"35829","2012-03-21",3.81,35,39.4166666666667,21,3,2012,300,500,0.3905,0.019
"35835","2012-03-21",4.555,34,84.7166666666667,21,3,2012,360,600,0.320833333333333,0.039
"35841","2012-03-21",4.5,33,82.1,21,3,2012,420,700,0.242333333333333,-0.056
"35847","2012-03-21",3.098,33,19.04,21,3,2012,480,800,0.2806,-0.045
"35852","2012-03-21",3.67,18,36.4666666666667,21,3,2012,750,1230,0.345333333333333,0.0009090909
"35855","2012-03-21",4.25666666666667,17,63.3666666666667,21,3,2012,780,1300,0.158166666666667,-0.023
"35861","2012-03-21",5.23333333333333,17,132.55,21,3,2012,840,1400,0.205333333333333,0.024
"35867","2012-03-21",6.43833333333333,17,260.866666666667,21,3,2012,900,1500,0.126166666666667,0.009
"35873","2012-03-21",6.36166666666667,17,253.816666666667,21,3,2012,960,1600,0.212666666666667,-0.021
"35879","2012-03-21",5.415,17,159.6,21,3,2012,1020,1700,0.444333333333333,0.012
"35885","2012-03-21",4,20,53.8,21,3,2012,1080,1800,0.567,-0.013
"35886","2012-03-21",3.42,33,18.9666666666667,21,3,2012,1140,1900,3.02205566666667,-0.0075
"35889","2012-03-21",2.945,7,9.25,21,3,2012,1220,2020,0.2636,-2e-04
"35891","2012-03-21",4.07666666666667,17,48.3666666666667,21,3,2012,1350,2230,7.35602776666667,0.008166667
"35894","2012-03-21",4.15833333333333,34,53.6,21,3,2012,1380,2300,4.0305,-0.012
"35900","2012-03-22",3.6925,35,35.025,22,3,2012,0,0,4.13575,-0.012
"35904","2012-03-22",3.70666666666667,33,31.5666666666667,22,3,2012,210,330,0.2791111,0.001666667
"35907","2012-03-22",4.125,32,55.95,22,3,2012,240,400,0.7195,0.02
"35913","2012-03-22",3.55,30,28.8166666666667,22,3,2012,300,500,0.334333333333333,-0.048
"35919","2012-03-22",3.75333333333333,31,31.2833333333333,22,3,2012,360,600,0.2395,0.006
"35925","2012-03-22",4.3,32,60.6,22,3,2012,420,700,0.323,-0.014
"35931","2012-03-22",3.60333333333333,32,37.2333333333333,22,3,2012,480,800,0.135333333333333,0.003
"35934","2012-03-22",3.706,33,46.94,22,3,2012,600,1000,0.73602,-0.0018
"35939","2012-03-22",3.13666666666667,30,16.1333333333333,22,3,2012,660,1100,4.58633333333333,-0.004
"35942","2012-03-22",2.73,23,6.5,22,3,2012,740,1220,1.3005,-0.0024
"35944","2012-03-22",3.99333333333333,19,53.1,22,3,2012,780,1300,0.51294445,0.02033333
"35950","2012-03-22",4.94,18,110.533333333333,22,3,2012,840,1400,0.373166666666667,0.015
"35956","2012-03-22",5.645,18,175.483333333333,22,3,2012,900,1500,0.292166666666667,0.038
"35962","2012-03-22",5.64666666666667,17,172.666666666667,22,3,2012,960,1600,0.358333333333333,0.017
"35968","2012-03-22",5.415,17,149.833333333333,22,3,2012,1020,1700,0.545,-0.028
"35974","2012-03-22",4.232,17,70.6,22,3,2012,1080,1800,1.7466,0.029
"35979","2012-03-22",3.60333333333333,26,34.3666666666667,22,3,2012,1170,1930,0.646583333333333,0.00275
"35982","2012-03-22",7.87833333333333,12,546.8,22,3,2012,1260,2100,1.64252383333333,0.03971429
"35988","2012-03-22",4.67,12,128.14,22,3,2012,1320,2200,0.9412,-0.281
"35993","2012-03-23",3.91833333333333,27,46.7166666666667,23,3,2012,240,400,7.54332811666667,0.00140625
"35999","2012-03-23",4.27333333333333,35,65.6333333333333,23,3,2012,300,500,0.932333333333333,0.025
"36005","2012-03-23",4.15166666666667,35,59.5333333333333,23,3,2012,360,600,0.195333333333333,0.005
"36011","2012-03-23",3.38333333333333,35,22.7833333333333,23,3,2012,420,700,0.158,0.012
"36017","2012-03-23",2.94,34,7.6,23,3,2012,480,800,1.09,-0.019
"36018","2012-03-23",2.83,33,3.7,23,3,2012,550,910,0.1361429,-0.001571429
"36019","2012-03-23",3.344,20,25,23,3,2012,790,1310,0.56185,0.000875
"36024","2012-03-23",3.40166666666667,19,25.7666666666667,23,3,2012,840,1400,0.532166666666667,0.02
"36030","2012-03-23",3.69333333333333,19,38.0333333333333,23,3,2012,900,1500,0.406166666666667,-0.003
"36036","2012-03-23",4.272,17,64.92,23,3,2012,970,1610,0.1865,-0.0245
"36041","2012-03-23",4.59666666666667,17,84.2,23,3,2012,1020,1700,0.172833333333333,0.026
"36047","2012-03-23",4.79833333333333,18,97.2833333333333,23,3,2012,1080,1800,0.182833333333333,-0.002
"36053","2012-03-23",5.27,18,135.05,23,3,2012,1140,1900,0.488166666666667,-0.009
"36059","2012-03-23",4.38166666666667,18,81.0833333333333,23,3,2012,1200,2000,0.386833333333333,0.029
"36065","2012-03-23",3.566,20,34.56,23,3,2012,1260,2100,0.6717,0.008
"36070","2012-03-23",4.485,22,78.55,23,3,2012,1320,2200,0.6025,0.051
"36076","2012-03-23",6.93166666666667,32,378.316666666667,23,3,2012,1380,2300,2.34466666666667,-0.052
"36082","2012-03-24",2.795,26,14.1,24,3,2012,0,0,4.6995,-0.244
"36084","2012-03-24",3.205,33,18.6,24,3,2012,70,110,0.444,0.01066667
"36088","2012-03-24",2.78,34,4.2,24,3,2012,470,750,0.01045946,0.0001351351
"36089","2012-03-24",3,34,11.4,24,3,2012,480,800,0.529,0.022
"36090","2012-03-24",3.55666666666667,25,33.8166666666667,24,3,2012,600,1000,0.481736116666667,0.0009166667
"36096","2012-03-24",3.255,23,20.9166666666667,24,3,2012,660,1100,0.418166666666667,0.003
"36102","2012-03-24",3.43666666666667,21,29.6,24,3,2012,720,1200,0.398,0.026
"36108","2012-03-24",3.675,21,37.7833333333333,24,3,2012,780,1300,0.318,0.011
"36114","2012-03-24",3.68166666666667,19,39.95,24,3,2012,840,1400,0.426666666666667,-0.038
"36120","2012-03-24",3.94166666666667,19,48.2666666666667,24,3,2012,900,1500,0.384,0.028
"36126","2012-03-24",3.38666666666667,18,24.2666666666667,24,3,2012,960,1600,0.5855,-0.018
"36132","2012-03-24",3.70333333333333,18,37.9333333333333,24,3,2012,1020,1700,0.339,0.028
"36138","2012-03-24",3.915,19,46.5166666666667,24,3,2012,1080,1800,0.2995,0.031
"36144","2012-03-24",4.84666666666667,20,105.75,24,3,2012,1140,1900,0.263,0.026
"36150","2012-03-24",4.31166666666667,22,71.5166666666667,24,3,2012,1200,2000,0.77,-0.03
"36156","2012-03-24",3.06666666666667,23,7.7,24,3,2012,1260,2100,1.7235,-0.041
"36159","2012-03-24",4.385,4,94.2,24,3,2012,1320,2200,4.801,0.061
"36165","2012-03-24",7.01166666666667,34,379.866666666667,24,3,2012,1380,2300,4.34783333333333,0.106
"36171","2012-03-25",6.455,20,282.783333333333,25,3,2012,0,0,11.2466666666667,0.033
"36177","2012-03-25",4.172,6,76.98,25,3,2012,60,100,9.9274,-0.073
"36182","2012-03-25",3.23,31,13.3,25,3,2012,170,250,1.267667,0.0105
"36183","2012-03-25",2.955,30,11.35,25,3,2012,180,300,1.193625,-0.036
"36185","2012-03-25",3.6225,25,40.675,25,3,2012,250,410,0.737375,0.02833333
"36189","2012-03-25",3.474,26,34.56,25,3,2012,300,500,0.9514,0.075
"36194","2012-03-25",3.43666666666667,35,30.3,25,3,2012,380,620,1.9435,0.01825
"36197","2012-03-25",2.96,34,10.1,25,3,2012,470,750,0.1737143,0.002428571
"36198","2012-03-25",3.922,24,52.48,25,3,2012,730,1210,0.36133846,0.002346154
"36203","2012-03-25",4.185,24,68.6,25,3,2012,780,1300,0.546166666666667,-0.037
"36209","2012-03-25",4.86,21,114.033333333333,25,3,2012,840,1400,0.516833333333333,-0.011
"36215","2012-03-25",5.08,20,127.633333333333,25,3,2012,900,1500,0.552666666666667,0.025
"36221","2012-03-25",5.86166666666667,21,212.1,25,3,2012,960,1600,0.4065,0.024
"36227","2012-03-25",5.80833333333333,20,199.966666666667,25,3,2012,1020,1700,0.434,-0.04
"36233","2012-03-25",4.87333333333333,21,109.95,25,3,2012,1080,1800,0.450833333333333,-0.049
"36239","2012-03-25",4.77666666666667,20,100.1,25,3,2012,1140,1900,0.327333333333333,0.02
"36245","2012-03-25",4.765,21,101.266666666667,25,3,2012,1200,2000,0.294333333333333,0.006
"36251","2012-03-25",4.80333333333333,21,111.35,25,3,2012,1260,2100,0.389166666666667,0.01
"36257","2012-03-25",5.29833333333333,21,144.966666666667,25,3,2012,1320,2200,0.450666666666667,0.075
"36263","2012-03-25",5.125,22,131.2,25,3,2012,1380,2300,0.475666666666667,0.026
"36269","2012-03-26",4.32666666666667,21,75.6333333333333,26,3,2012,0,0,0.408666666666667,-0.039
"36275","2012-03-26",4.38166666666667,21,75.3666666666667,26,3,2012,60,100,0.328666666666667,0.029
"36281","2012-03-26",3.52,23,34.925,26,3,2012,120,200,0.46975,-0.059
"36285","2012-03-26",4.53,27,115.366666666667,26,3,2012,180,300,3.05366666666667,0.282
"36288","2012-03-26",3.574,24,34.74,26,3,2012,250,410,0.4404,-0.0014
"36293","2012-03-26",3.92666666666667,31,49.9166666666667,26,3,2012,300,500,1.649,0.064
"36299","2012-03-26",3.486,30,24.62,26,3,2012,360,600,2.0188,-0.058
"36304","2012-03-26",3.76,35,40.325,26,3,2012,420,700,0.29925,-0.092
"36308","2012-03-26",4.86833333333333,24,116.916666666667,26,3,2012,660,1100,0.386103166666667,0.005333333
"36314","2012-03-26",7.78166666666667,24,501.2,26,3,2012,720,1200,0.379333333333333,0.054
"36320","2012-03-26",7.20833333333333,22,398.083333333333,26,3,2012,780,1300,0.45,-0.018
"36326","2012-03-26",5.47666666666667,21,169.966666666667,26,3,2012,840,1400,0.421,-0.04
"36332","2012-03-26",6.24,23,251.15,26,3,2012,900,1500,0.318833333333333,0.091
"36338","2012-03-26",7.10166666666667,21,362.35,26,3,2012,960,1600,0.4065,-0.008
"36344","2012-03-26",7.45,22,420.733333333333,26,3,2012,1020,1700,0.259666666666667,-0.012
"36350","2012-03-26",7.6,21,444.266666666667,26,3,2012,1080,1800,0.408,-0.023
"36356","2012-03-26",6.13,23,239.133333333333,26,3,2012,1140,1900,0.443,-0.054
"36362","2012-03-26",5.59333333333333,22,171.6,26,3,2012,1200,2000,0.378,0.019
"36368","2012-03-26",6.615,21,292.25,26,3,2012,1260,2100,0.465666666666667,0.022
"36374","2012-03-26",7.65833333333333,22,456.433333333333,26,3,2012,1320,2200,0.315166666666667,0.047
"36380","2012-03-26",6.28333333333333,22,248.766666666667,26,3,2012,1380,2300,0.521166666666667,-0.065
"36386","2012-03-27",6.24,22,251.06,27,3,2012,0,0,0.2702,-0.057
"36391","2012-03-27",5.74,21,194.6,27,3,2012,60,100,0.379833333333333,-0.033
"36397","2012-03-27",7.185,23,432.4,27,3,2012,120,200,1.17516666666667,0.011
"36403","2012-03-27",5.305,33,138.316666666667,27,3,2012,180,300,1.16466666666667,-0.171
"36409","2012-03-27",4.58166666666667,35,86.9333333333333,27,3,2012,240,400,7.86383333333333,-0.076
"36415","2012-03-27",3.43166666666667,32,26.0166666666667,27,3,2012,300,500,1.6055,-0.031
"36421","2012-03-27",3.37,32,22.375,27,3,2012,370,610,1.26575,0.0465
"36425","2012-03-27",5.7725,24,235.1,27,3,2012,500,820,0.38535,0.0115
"36429","2012-03-27",5.955,24,237.866666666667,27,3,2012,540,900,0.4715,-0.069
"36435","2012-03-27",5.44333333333333,23,170.283333333333,27,3,2012,600,1000,0.348333333333333,0.013
"36441","2012-03-27",4.445,22,84,27,3,2012,660,1100,1.08416666666667,-0.021
"36447","2012-03-27",4.24666666666667,24,74.9333333333333,27,3,2012,720,1200,0.517,0.011
"36453","2012-03-27",4.095,23,63.15,27,3,2012,780,1300,0.6715,0.019
"36459","2012-03-27",5.11166666666667,22,138.516666666667,27,3,2012,840,1400,0.577,0.003
"36465","2012-03-27",4.87,22,117.1,27,3,2012,900,1500,0.49,-0.013
"36471","2012-03-27",5.40166666666667,20,161.05,27,3,2012,960,1600,0.348333333333333,-0.01
"36477","2012-03-27",5.47333333333333,20,160.816666666667,27,3,2012,1020,1700,0.214333333333333,0.001
